
saires@cg86.fr;http://www.mon-maire.fr/maire-de-saires-86
savigny-sous-faye@cg86.fr;http://www.mon-maire.fr/maire-de-savigny-sous-faye-86
romagne@cg86.fr;http://www.mon-maire.fr/maire-de-romagne-86
guesnes@cg86.fr;http://www.mon-maire.fr/maire-de-guesnes-86
leigne-les-bois@cg86.fr;http://www.mon-maire.fr/maire-de-leigne-les-bois-86
la-chapelle-montreuil@cg86.fr;http://www.mon-maire.fr/maire-de-la-chapelle-montreuil-86
roches-premarie-andille@cg86.fr;http://www.mon-maire.fr/maire-de-roches-premarie-andille-86
leignes-sur-fontaine@cg86.fr;http://www.mon-maire.fr/maire-de-leignes-sur-fontaine-86
contact@aslonnes.fr;http://www.mon-maire.fr/maire-de-aslonnes-86
mairie@mairie-niort.fr;http://www.mon-maire.fr/maire-de-niort-79
secretariat@archiac.fr;http://www.mon-maire.fr/maire-de-archiac-17
contact@gourdon.fr;http://www.mon-maire.fr/maire-de-gourdon-46
mbondues@mairie-bondues.fr;http://www.mon-maire.fr/maire-de-bondues-59
mairie-septmoncel@wanadoo.fr;http://www.mon-maire.fr/maire-de-septmoncel-39
mairie@millas.com.fr;http://www.mon-maire.fr/maire-de-millas-66
mairie.laval.doulon@wanadoo.fr;http://www.mon-maire.fr/maire-de-laval-sur-doulon-43
mairie@la-forest-landernau.fr;http://www.mon-maire.fr/maire-de-la-forest-landerneau-29
mairiestremydesmonts@sarthetelecom.fr;http://www.mon-maire.fr/maire-de-saint-remy-des-monts-72
mairie-de-milon@wanadoo.fr;http://www.mon-maire.fr/maire-de-milon-la-chapelle-78
coutevroult@wanadoo.fr;http://www.mon-maire.fr/maire-de-coutevroult-77
mairie-de-st-laurent-des-combes@wanadoo.fr;http://www.mon-maire.fr/maire-de-saint-laurent-des-combes-33
mairiedezutkerque@wanadoo.fr;http://www.mon-maire.fr/maire-de-zutkerque-62
mairie-vaucelles-beffecourt@wanadoo.fr;http://www.mon-maire.fr/maire-de-vaucelles-et-beffecourt-02
mairiedemalrevers@wanadoo.fr;http://www.mon-maire.fr/maire-de-malrevers-43
mairie-pressigny-52@wanadoo.fr;http://www.mon-maire.fr/maire-de-pressigny-52
mairiehours@gmail.com;http://www.mon-maire.fr/maire-de-hours-64
secretariat.general@ville-saint-louis.fr;http://www.mon-maire.fr/maire-de-saint-louis-68
accueil@ville-eleuditleauwette.fr;http://www.mon-maire.fr/maire-de-eleu-dit-leauwette-62
mairie@ville-pont-eveque.fr;http://www.mon-maire.fr/maire-de-pont-eveque-38
mairie-paroy@wanadoo.fr;http://www.mon-maire.fr/maire-de-paroy-en-othe-89
commune-st-germain-lembron@wanadoo.fr;http://www.mon-maire.fr/maire-de-saint-germain-lembron-63
allibaudieres@wanadoo.fr;http://www.mon-maire.fr/maire-de-allibaudieres-10
mairieassenay@orange.fr;http://www.mon-maire.fr/maire-de-assenay-10
saintmartiallevieux@wanadoo.fr;http://www.mon-maire.fr/maire-de-saint-martial-le-vieux-23
mairiebaerendorf@wanadoo.fr;http://www.mon-maire.fr/maire-de-baerendorf-67
mairie.boulc@wanadoo.fr;http://www.mon-maire.fr/maire-de-boulc-26
mairie@treffieux.fr;http://www.mon-maire.fr/maire-de-treffieux-44
mairiestmardlesrouffy@wanadoo.fr;http://www.mon-maire.fr/maire-de-saint-mard-les-rouffy-51
mairie.reveillon@wanadoo.fr;http://www.mon-maire.fr/maire-de-reveillon-51
marie.soulieres@wanadoo.fr;http://www.mon-maire.fr/maire-de-soulieres-51
mairie-de-mesnil-sur-oger@wanadoo.fr;http://www.mon-maire.fr/maire-de-le-mesnil-sur-oger-51
administration@ville-ay.fr;http://www.mon-maire.fr/maire-de-ay-51
mairie.thibie@orange.fr;http://www.mon-maire.fr/maire-de-thibie-51
reuil.commune@orange.fr;http://www.mon-maire.fr/maire-de-reuil-51
commune-de-poix@wanadoo.fr;http://www.mon-maire.fr/maire-de-poix-51
commune.fontaine.denis@wanadoo.fr;http://www.mon-maire.fr/maire-de-fontaine-denis-nuisy-51
mairieorconte@wanadoo.fr;http://www.mon-maire.fr/maire-de-orconte-51
mairie-de-marquay@wanadoo.fr;http://www.mon-maire.fr/maire-de-marquay-24
mairie.bourcq@wanadoo.fr;http://www.mon-maire.fr/maire-de-bourcq-08
mairiesstaubin02@sfr.fr;http://www.mon-maire.fr/maire-de-saint-aubin-02
mairiedesauvoy@mcom.fr;http://www.mon-maire.fr/maire-de-sauvoy-55
genouille@cg86.fr;http://www.mon-maire.fr/maire-de-genouille-86
persac@cg86.fr;http://www.mon-maire.fr/maire-de-persac-86
chire-en-montreuil@cg86.fr;http://www.mon-maire.fr/maire-de-chire-en-montreuil-86
contact@millac.fr;http://www.mon-maire.fr/maire-de-millac-86
lavoux@cg86.fr;http://www.mon-maire.fr/maire-de-lavoux-86
maire@mairie-chasseneuildupoitou.fr;http://www.mon-maire.fr/maire-de-chasseneuil-du-poitou-86
saint-julien-lars@cg86.fr;http://www.mon-maire.fr/maire-de-saint-julien-lars-86
celle-levescault@cg86.fr;http://www.mon-maire.fr/maire-de-celle-levescault-86
champniers@cg86.fr;http://www.mon-maire.fr/maire-de-champniers-86
saint-macoux@cg86.fr;http://www.mon-maire.fr/maire-de-saint-macoux-86
mairie.lentiol@wanadoo.fr;http://www.mon-maire.fr/maire-de-lentiol-38
mairie.champien@orange.fr;http://www.mon-maire.fr/maire-de-champien-80
mairie.rethondes@wanadoo.fr;http://www.mon-maire.fr/maire-de-rethondes-60
mairie.calacuccia@wanadoo.fr;http://www.mon-maire.fr/maire-de-calacuccia-2b
mairie-de-bivilliers@wanadoo.fr;http://www.mon-maire.fr/maire-de-bivilliers-61
mairie.bazoque@orange.fr;http://www.mon-maire.fr/maire-de-la-bazoque-61
mairie.lonlay-labbaye@wanadoo.fr;http://www.mon-maire.fr/maire-de-lonlay-labbaye-61
mairie.le-sap@wanadoo.fr;http://www.mon-maire.fr/maire-de-le-sap-61
mairie.sarceaux@wanadoo.fr;http://www.mon-maire.fr/maire-de-sarceaux-61
mairie.lesmenus@wanadoo.fr;http://www.mon-maire.fr/maire-de-les-menus-61
mairie.st.martin.des.landes@wanadoo.fr;http://www.mon-maire.fr/maire-de-saint-martin-des-landes-61
mairie.chahains@wanadoo.fr;http://www.mon-maire.fr/maire-de-chahains-61
mairie.le.menil.brout@wanadoo.fr;http://www.mon-maire.fr/maire-de-le-menil-brout-61
mairie-neuvyhoulme0540@orange.fr;http://www.mon-maire.fr/maire-de-neuvy-au-houlme-61
mairie.cheze@wanadoo.fr;http://www.mon-maire.fr/maire-de-cheze-65
communemericourtenvimeu@orange.fr;http://www.mon-maire.fr/maire-de-mericourt-en-vimeu-80
mairie.vezelsroussy@wanadoo.fr;http://www.mon-maire.fr/maire-de-vezels-roussy-15
mairiegoujounac@wanadoo.fr;http://www.mon-maire.fr/maire-de-goujounac-46
commune-de-bancigny@orange.fr;http://www.mon-maire.fr/maire-de-bancigny-02
mairie.mailly@wanadoo.fr;http://www.mon-maire.fr/maire-de-mailly-sur-seille-54
communejoppecourt@orange.fr;http://www.mon-maire.fr/maire-de-joppecourt-54
mairie.laneuvelotte@wanadoo.fr;http://www.mon-maire.fr/maire-de-laneuvelotte-54
mairie-saulxures-les-vannes@wanadoo.fr;http://www.mon-maire.fr/maire-de-saulxures-les-vannes-54
autreysurmadon@wanadoo.fr;http://www.mon-maire.fr/maire-de-autrey-sur-madon-54
mairie.brouville@orange.fr;http://www.mon-maire.fr/maire-de-brouville-54
mairiedejevoncourt@orange.fr;http://www.mon-maire.fr/maire-de-jevoncourt-54
mairie.saint-sauveur@wanadoo.fr;http://www.mon-maire.fr/maire-de-saint-sauveur-54
mairie.faulx@orange.fr;http://www.mon-maire.fr/maire-de-faulx-54
vaucourtma@west-telecom.com;http://www.mon-maire.fr/maire-de-vaucourt-54
mairieweiterswiller@wanadoo.fr;http://www.mon-maire.fr/maire-de-weiterswiller-67
contact@lizy-sur-ourcq.com;http://www.mon-maire.fr/maire-de-lizy-sur-ourcq-77
mairiedevaux@wanadoo.fr;http://www.mon-maire.fr/maire-de-vaux-sur-poligny-39
mairie.copechagniere@alicepro.fr;http://www.mon-maire.fr/maire-de-la-copechagniere-85
mairie.magnils@orange.fr;http://www.mon-maire.fr/maire-de-les-magnils-reigniers-85
contact@lucon.fr;http://www.mon-maire.fr/maire-de-lucon-85
cabinet.maire@lessablesdolonne.fr;http://www.mon-maire.fr/maire-de-les-sables-dolonne-85
mairie.avrille85@wanadoo.fr;http://www.mon-maire.fr/maire-de-avrille-85
mairie.aiguillonsurmer@wanadoo.fr;http://www.mon-maire.fr/maire-de-laiguillon-sur-mer-85
mairie.chapelle.themer@wanadoo.fr;http://www.mon-maire.fr/maire-de-la-chapelle-themer-85
mairie-de-velluire@wanadoo.fr;http://www.mon-maire.fr/maire-de-velluire-85
mairie.st.pierre.vx@wanadoo.fr;http://www.mon-maire.fr/maire-de-saint-pierre-le-vieux-85
mairie.boissiere.des.landes@wanadoo.fr;http://www.mon-maire.fr/maire-de-la-boissiere-des-landes-85
mairie.duravel@wanadoo.fr;http://www.mon-maire.fr/maire-de-duravel-46
mairie.resson@wanadoo.fr;http://www.mon-maire.fr/maire-de-resson-55
mairie.sermaise@wanadoo.fr;http://www.mon-maire.fr/maire-de-sermaise-91
mairie.simard@wanadoo.fr;http://www.mon-maire.fr/maire-de-simard-71
mairiefromental@wanadoo.fr;http://www.mon-maire.fr/maire-de-fromental-87
antigny85.commune@wanadoo.fr;http://www.mon-maire.fr/maire-de-antigny-85
secretariat@mairie-iledelle.fr;http://www.mon-maire.fr/maire-de-lile-delle-85
mairie.foussais-payre@wanadoo.fr;http://www.mon-maire.fr/maire-de-foussais-payre-85
st-michel-le-cloucq.mairie@wanadoo.fr;http://www.mon-maire.fr/maire-de-saint-michel-le-cloucq-85
mairie-de-vaire@orange.fr;http://www.mon-maire.fr/maire-de-vaire-85
secretariat@mairie-liledolonne.fr;http://www.mon-maire.fr/maire-de-lile-dolonne-85
mairierabateliere@wanadoo.fr;http://www.mon-maire.fr/maire-de-la-rabateliere-85
accuiel@lachaizelevicomte.com;http://www.mon-maire.fr/maire-de-la-chaize-le-vicomte-85
mairie-chateauneuf@wanadoo.fr;http://www.mon-maire.fr/maire-de-chateauneuf-85
mairie@bretignollessurmer.fr;http://www.mon-maire.fr/maire-de-bretignolles-sur-mer-85
virollet@mairie17.com;http://www.mon-maire.fr/maire-de-virollet-17
mairie-de-bergnicourt@wanadoo.fr;http://www.mon-maire.fr/maire-de-bergnicourt-08
mairieletech@wanadoo.fr;http://www.mon-maire.fr/maire-de-le-tech-66
mairie-de-baigneaux@orange.fr;http://www.mon-maire.fr/maire-de-baigneaux-28
mairie.mesnieres@wanadoo.fr;http://www.mon-maire.fr/maire-de-mesnieres-en-bray-76
mairie.landevieille@wanadoo.fr;http://www.mon-maire.fr/maire-de-landevieille-85
mairie.le.perrier@orange.fr;http://www.mon-maire.fr/maire-de-le-perrier-85
mairie.oulmes@wanadoo.fr;http://www.mon-maire.fr/maire-de-oulmes-85
mairie@lesclouzeaux.fr;http://www.mon-maire.fr/maire-de-les-clouzeaux-85
mairie@lherbergement.fr;http://www.mon-maire.fr/maire-de-lherbergement-85
mairie.vouvant@wanadoo.fr;http://www.mon-maire.fr/maire-de-vouvant-85
mairie-sainte-pexine@wanadoo.fr;http://www.mon-maire.fr/maire-de-sainte-pexine-85
contact@manteslajolie.fr;http://www.mon-maire.fr/maire-de-mantes-la-jolie-78
commune.gorenflos@orange.fr;http://www.mon-maire.fr/maire-de-gorenflos-80
mairie@montfortlegesnois.fr;http://www.mon-maire.fr/maire-de-montfort-le-gesnois-72
mairie.rohr@wanadoo.fr;http://www.mon-maire.fr/maire-de-rohr-67
mairie-st-juire-champgillon@orange.fr;http://www.mon-maire.fr/maire-de-saint-juire-champgillon-85
mairie.stmartindefraigneau@wanadoo.fr;http://www.mon-maire.fr/maire-de-saint-martin-de-fraigneau-85
mairie.stcyrdesgats@wanadoo.fr;http://www.mon-maire.fr/maire-de-saint-cyr-des-gats-85
mairie.de.lairoux@wanadoo.fr;http://www.mon-maire.fr/maire-de-lairoux-85
accueil@triaize.fr;http://www.mon-maire.fr/maire-de-triaize-85
info@saintgillescroixdevie.fr;http://www.mon-maire.fr/maire-de-saint-gilles-croix-de-vie-85
mairiedemaille@wanadoo.fr;http://www.mon-maire.fr/maire-de-maille-85
contact@mairie-aizenay.fr;http://www.mon-maire.fr/maire-de-aizenay-85
chaille-les-marais@wanadoo.fr;http://www.mon-maire.fr/maire-de-chaille-les-marais-85
mairiemelay@wanadoo.fr;http://www.mon-maire.fr/maire-de-melay-52
mairie-asnieres-dijon@orange.fr;http://www.mon-maire.fr/maire-de-asnieres-les-dijon-21
mairiedefayet@orange.fr;http://www.mon-maire.fr/maire-de-fayet-12
mairie.longeville55@wanadoo.fr;http://www.mon-maire.fr/maire-de-longeville-en-barrois-55
mairie.stlonlesmines@wanadoo.fr;http://www.mon-maire.fr/maire-de-saint-lon-les-mines-40
accueil@lamotheachard.fr;http://www.mon-maire.fr/maire-de-la-mothe-achard-85
mairie@bournezeau.fr;http://www.mon-maire.fr/maire-de-bournezeau-85
mairie.beaufou@wanadoo.fr;http://www.mon-maire.fr/maire-de-beaufou-85
contact@labernardiere.fr;http://www.mon-maire.fr/maire-de-la-bernardiere-85
mairie@dompierre-sur-yon.fr;http://www.mon-maire.fr/maire-de-dompierre-sur-yon-85
mairie-smlr@wanadoo.fr;http://www.mon-maire.fr/maire-de-saint-mars-la-reorthe-85
mondilhan.mairie@wanadoo.fr;http://www.mon-maire.fr/maire-de-mondilhan-31
neuilly-en-sancerre@wanadoo.fr;http://www.mon-maire.fr/maire-de-neuilly-en-sancerre-18
mairiedeboulognelagrasse@wanadoo.fr;http://www.mon-maire.fr/maire-de-boulogne-la-grasse-60
mairie.cuttura@orange.fr;http://www.mon-maire.fr/maire-de-cuttura-39
mairie-le-mazeau@wanadoo.fr;http://www.mon-maire.fr/maire-de-le-mazeau-85
mairie-de-doix@wanadoo.fr;http://www.mon-maire.fr/maire-de-doix-85
mairie.chambretaud@wanadoo.fr;http://www.mon-maire.fr/maire-de-chambretaud-85
mairiestgervais@wanadoo.fr;http://www.mon-maire.fr/maire-de-saint-gervais-85
commune.marillet@orange.fr;http://www.mon-maire.fr/maire-de-marillet-85
mairie-longeville-sur-mer@wanadoo.fr;http://www.mon-maire.fr/maire-de-longeville-sur-mer-85
mairie@montournais.fr;http://www.mon-maire.fr/maire-de-montournais-85
communedecorpe@wanadoo.fr;http://www.mon-maire.fr/maire-de-corpe-85
mairielaferriere37110@orange.fr;http://www.mon-maire.fr/maire-de-la-ferriere-37
mairie-guerchy@wanadoo.fr;http://www.mon-maire.fr/maire-de-guerchy-89
stgenies@stgenies.org;http://www.mon-maire.fr/maire-de-saint-genies-des-mourgues-34
mairie@saintgeorgesdepointindoux.fr;http://www.mon-maire.fr/maire-de-saint-georges-de-pointindoux-85
contact@porto-vecchio.fr;http://www.mon-maire.fr/maire-de-porto-vecchio-2a
mairie.vouille-les-marais@wanadoo.fr;http://www.mon-maire.fr/maire-de-vouille-les-marais-85
mairie@saintmichelmontmercure.fr;http://www.mon-maire.fr/maire-de-saint-michel-mont-mercure-85
mairie.puydeserre@wanadoo.fr;http://www.mon-maire.fr/maire-de-puy-de-serre-85
mairie-de-bourneau@wanadoo.fr;http://www.mon-maire.fr/maire-de-bourneau-85
buxia@wanadoo.fr;http://www.mon-maire.fr/maire-de-la-boissiere-de-montaigu-85
mairie.treize.vents@wanadoo.fr;http://www.mon-maire.fr/maire-de-treize-vents-85
mairie@nieul-sur-lautise.fr;http://www.mon-maire.fr/maire-de-nieul-sur-lautise-85
mairie-chassey@mcom.fr;http://www.mon-maire.fr/maire-de-chassey-beaupre-55
mairie@blaison-gohier.fr;http://www.mon-maire.fr/maire-de-blaison-gohier-49
saintphilippedaiguilhe@orange.fr;http://www.mon-maire.fr/maire-de-saint-philippe-daiguille-33
mairie.caucourt@wanadoo.fr;http://www.mon-maire.fr/maire-de-caucourt-62
mairie.laveline-du-houx@wanadoo.fr;http://www.mon-maire.fr/maire-de-laveline-du-houx-88
mairie.stchristopheduligneron@wanadoo.fr;http://www.mon-maire.fr/maire-de-saint-christophe-du-ligneron-85
accueil@laiguillonsurvie.fr;http://www.mon-maire.fr/maire-de-laiguillon-sur-vie-85
mairie-marsais-sainte-radegonde@wanadoo.fr;http://www.mon-maire.fr/maire-de-marsais-sainte-radegonde-85
mairie@mormaison.fr;http://www.mon-maire.fr/maire-de-mormaison-85
mairie.gue-de-velluire@wanadoo.fr;http://www.mon-maire.fr/maire-de-le-gue-de-velluire-85
mairie@monsireigne.fr;http://www.mon-maire.fr/maire-de-monsireigne-85
contact.mairie@sainthilairedeloulay.fr;http://www.mon-maire.fr/maire-de-saint-hilaire-de-loulay-85
mairie.la.reorthe@wanadoo.fr;http://www.mon-maire.fr/maire-de-la-reorthe-85
mairie.lacouture@wanadoo.fr;http://www.mon-maire.fr/maire-de-la-couture-85
mairie@saintpaulenpareds.com;http://www.mon-maire.fr/maire-de-saint-paul-en-pareds-85
mairieboursault@wanadoo.fr;http://www.mon-maire.fr/maire-de-boursault-51
mairie.letheil@orange.fr;http://www.mon-maire.fr/maire-de-le-theil-50
mairie-haillicourt@wanadoo.fr;http://www.mon-maire.fr/maire-de-haillicourt-62
mairie.rolleboise@wanadoo.fr;http://www.mon-maire.fr/maire-de-rolleboise-78
durmignat-63@wanadoo.fr;http://www.mon-maire.fr/maire-de-durmignat-63
mairie-de-lhermenault@wanadoo.fr;http://www.mon-maire.fr/maire-de-lhermenault-85
commune.de.thire@wanadoo.fr;http://www.mon-maire.fr/maire-de-thire-85
mairie.saintetiennedebrillouet@orange.fr;http://www.mon-maire.fr/maire-de-saint-etienne-de-brillouet-85
mairie-essarts@paysdesessarts.fr;http://www.mon-maire.fr/maire-de-les-essarts-85
mairie@saint-mathurin.com;http://www.mon-maire.fr/maire-de-saint-mathurin-85
mairie.poire-sur-velluire@wanadoo.fr;http://www.mon-maire.fr/maire-de-le-poire-sur-velluire-85
mairie@nieul-le-dolent.fr;http://www.mon-maire.fr/maire-de-nieul-le-dolent-85
